item_id,item_name,category,household_id,quantity,min_stock_level,mean_daily_usage,daily_usage_variance,refill_lead_time_days,target_label
ITM015,Butter,Dairy,HH013,1.18,0.3,0.1,0.046,1,0
ITM012,Cooking Oil,Pantry,HH010,0.87,0.14,0.034,0.026,5,0
ITM004,Rice,Grains,HH019,1.82,0.4,0.27,0.106,2,1
ITM002,Eggs,Dairy,HH020,4.91,1.2,0.225,0.151,3,0
ITM011,Cereal,Pantry,HH002,0.79,0.24,0.074,0.037,2,1
ITM007,Tomatoes,Produce,HH009,3.37,1.36,0.433,0.099,1,1
ITM002,Eggs,Dairy,HH016,6.51,1.03,0.244,0.097,3,0
ITM015,Butter,Dairy,HH008,0.77,0.18,0.119,0.06,3,1
ITM014,Orange Juice,Beverages,HH010,6.19,1.13,0.234,0.152,3,0
ITM012,Cooking Oil,Pantry,HH004,0.79,0.12,0.079,0.042,5,0
ITM010,Bananas,Produce,HH014,3.26,0.87,0.686,0.482,3,1
ITM011,Cereal,Pantry,HH003,1.1,0.21,0.109,0.021,1,0
ITM012,Cooking Oil,Pantry,HH003,0.66,0.17,0.056,0.027,2,0
ITM008,Yogurt,Dairy,HH011,3.63,1.59,0.456,0.113,4,1
ITM012,Cooking Oil,Pantry,HH008,0.85,0.15,0.051,0.034,4,0
ITM015,Butter,Dairy,HH017,1.29,0.2,0.093,0.024,2,0
ITM002,Eggs,Dairy,HH013,7.18,1.07,0.453,0.111,1,0
ITM006,Chicken Breast,Meat,HH014,1.06,0.91,0.433,0.244,2,1
ITM013,Frozen Peas,Frozen,HH020,1.93,0.4,0.103,0.07,3,0
ITM002,Eggs,Dairy,HH009,2.56,0.83,0.423,0.082,3,1
ITM004,Rice,Grains,HH006,1.18,0.5,0.092,0.071,2,1
ITM013,Frozen Peas,Frozen,HH015,1.46,0.57,0.11,0.04,3,0
ITM012,Cooking Oil,Pantry,HH008,0.69,0.18,0.071,0.008,5,1
ITM008,Yogurt,Dairy,HH008,9.2,1.98,0.574,0.296,1,0
ITM005,Ice Cream,Frozen,HH016,4.24,0.74,0.122,0.024,2,0
ITM014,Orange Juice,Beverages,HH008,6.56,1.15,0.442,0.125,1,0
ITM007,Tomatoes,Produce,HH017,5.27,0.85,0.362,0.189,4,0
ITM001,Milk,Dairy,HH005,10.82,1.78,0.35,0.144,3,0
ITM011,Cereal,Pantry,HH014,0.73,0.31,0.126,0.039,5,1
ITM006,Chicken Breast,Meat,HH017,2.16,0.94,0.384,0.088,4,1
ITM009,Cheese,Dairy,HH006,1.05,0.32,0.097,0.076,3,1
ITM007,Tomatoes,Produce,HH003,3.32,0.73,0.407,0.195,3,1
ITM009,Cheese,Dairy,HH009,1.08,0.33,0.157,0.118,5,1
ITM005,Ice Cream,Frozen,HH016,2.78,0.59,0.163,0.08,5,0
ITM015,Butter,Dairy,HH010,0.91,0.3,0.057,0.031,5,0
ITM007,Tomatoes,Produce,HH016,0.83,0.85,0.269,0.129,4,1
ITM012,Cooking Oil,Pantry,HH012,0.71,0.17,0.042,0.005,4,0
ITM008,Yogurt,Dairy,HH005,6.72,1.68,0.39,0.155,3,0
ITM010,Bananas,Produce,HH017,5.53,1.54,0.36,0.071,1,0
ITM010,Bananas,Produce,HH004,3.47,0.98,0.539,0.07,5,1
ITM001,Milk,Dairy,HH018,11.57,2.07,0.571,0.331,1,0
ITM003,Bread,Bakery,HH011,2.25,1.29,0.381,0.107,2,1
ITM004,Rice,Grains,HH019,0.24,0.31,0.226,0.12,5,1
ITM011,Cereal,Pantry,HH003,2.0,0.34,0.135,0.091,1,0
ITM014,Orange Juice,Beverages,HH004,4.02,0.69,0.406,0.123,3,0
ITM006,Chicken Breast,Meat,HH007,6.59,1.01,0.372,0.164,5,0
ITM010,Bananas,Produce,HH017,8.78,1.44,0.323,0.248,4,0
ITM004,Rice,Grains,HH001,1.71,0.48,0.148,0.043,2,0
ITM006,Chicken Breast,Meat,HH006,3.03,1.08,0.174,0.054,1,0
ITM003,Bread,Bakery,HH015,4.29,1.13,0.27,0.111,1,0
ITM001,Milk,Dairy,HH002,7.1,2.16,0.669,0.34,2,1
ITM008,Yogurt,Dairy,HH005,9.43,1.61,0.272,0.122,4,0
ITM008,Yogurt,Dairy,HH001,4.31,1.48,0.402,0.19,1,1
ITM012,Cooking Oil,Pantry,HH012,0.32,0.14,0.059,0.032,4,1
ITM004,Rice,Grains,HH001,2.19,0.38,0.091,0.011,3,0
ITM005,Ice Cream,Frozen,HH010,1.04,0.4,0.123,0.071,4,1
ITM008,Yogurt,Dairy,HH018,5.4,1.54,0.577,0.443,3,0
ITM007,Tomatoes,Produce,HH013,5.73,0.99,0.521,0.102,3,0
ITM014,Orange Juice,Beverages,HH009,5.77,1.07,0.344,0.111,5,0
ITM004,Rice,Grains,HH005,0.63,0.58,0.067,0.015,4,1
ITM004,Rice,Grains,HH013,2.34,0.48,0.175,0.053,3,0
ITM003,Bread,Bakery,HH013,9.26,1.46,0.775,0.112,5,0
ITM001,Milk,Dairy,HH012,0.84,1.55,0.421,0.175,4,1
ITM011,Cereal,Pantry,HH006,1.08,0.27,0.078,0.019,5,0
ITM004,Rice,Grains,HH017,1.79,0.41,0.192,0.113,5,0
ITM011,Cereal,Pantry,HH011,0.14,0.22,0.075,0.059,2,1
ITM014,Orange Juice,Beverages,HH011,4.81,0.72,0.174,0.022,1,0
ITM005,Ice Cream,Frozen,HH020,2.95,0.5,0.148,0.107,2,0
ITM004,Rice,Grains,HH011,2.13,0.54,0.106,0.037,3,0
ITM001,Milk,Dairy,HH015,2.53,1.59,0.326,0.247,4,1
ITM010,Bananas,Produce,HH017,4.35,1.26,0.303,0.195,1,0
ITM004,Rice,Grains,HH008,1.24,0.46,0.232,0.103,3,1
ITM008,Yogurt,Dairy,HH012,0.9,1.27,0.378,0.114,4,1
ITM013,Frozen Peas,Frozen,HH010,3.23,0.49,0.08,0.06,1,0
ITM001,Milk,Dairy,HH011,2.77,1.95,0.568,0.422,2,1
ITM014,Orange Juice,Beverages,HH007,3.36,0.66,0.312,0.188,5,1
ITM014,Orange Juice,Beverages,HH014,2.06,1.14,0.468,0.362,3,1
ITM004,Rice,Grains,HH019,2.19,0.32,0.253,0.178,3,0
ITM013,Frozen Peas,Frozen,HH001,0.52,0.47,0.156,0.039,1,1
ITM013,Frozen Peas,Frozen,HH001,1.54,0.47,0.139,0.052,4,0
ITM014,Orange Juice,Beverages,HH011,2.7,0.76,0.226,0.048,2,0
ITM001,Milk,Dairy,HH009,10.2,1.68,0.963,0.269,4,0
ITM002,Eggs,Dairy,HH014,5.07,1.1,0.612,0.481,2,1
ITM007,Tomatoes,Produce,HH009,5.09,0.9,0.509,0.352,4,0
ITM008,Yogurt,Dairy,HH009,4.29,1.17,0.891,0.322,5,1
ITM008,Yogurt,Dairy,HH001,5.35,1.4,0.512,0.219,4,1
ITM013,Frozen Peas,Frozen,HH015,1.06,0.53,0.073,0.042,4,1
ITM007,Tomatoes,Produce,HH013,5.22,1.04,0.443,0.116,4,0
ITM010,Bananas,Produce,HH010,7.41,1.36,0.202,0.098,3,0
ITM010,Bananas,Produce,HH008,1.02,1.35,0.482,0.068,2,1
ITM008,Yogurt,Dairy,HH018,9.98,1.45,0.692,0.527,5,0
ITM014,Orange Juice,Beverages,HH010,5.06,1.02,0.221,0.171,5,0
ITM014,Orange Juice,Beverages,HH016,1.95,0.76,0.203,0.127,3,1
ITM007,Tomatoes,Produce,HH010,0.95,1.05,0.2,0.067,3,1
ITM010,Bananas,Produce,HH007,7.34,1.05,0.357,0.248,3,0
ITM013,Frozen Peas,Frozen,HH003,1.07,0.32,0.23,0.173,2,1
ITM011,Cereal,Pantry,HH018,0.78,0.24,0.127,0.067,5,1
ITM010,Bananas,Produce,HH010,3.78,1.36,0.185,0.128,3,0
ITM003,Bread,Bakery,HH017,7.29,1.06,0.462,0.231,2,0
ITM011,Cereal,Pantry,HH009,0.84,0.31,0.128,0.046,5,1
ITM005,Ice Cream,Frozen,HH010,3.74,0.61,0.12,0.037,1,0
ITM007,Tomatoes,Produce,HH006,5.23,1.14,0.286,0.182,5,0
ITM009,Cheese,Dairy,HH001,0.94,0.27,0.094,0.055,2,1
ITM006,Chicken Breast,Meat,HH018,4.16,1.05,0.443,0.255,2,1
ITM010,Bananas,Produce,HH011,1.99,1.0,0.295,0.116,2,1
ITM010,Bananas,Produce,HH016,3.61,1.27,0.334,0.034,2,0
ITM011,Cereal,Pantry,HH003,0.98,0.21,0.132,0.071,1,0
ITM003,Bread,Bakery,HH017,5.2,1.99,0.539,0.358,5,1
ITM009,Cheese,Dairy,HH013,1.44,0.25,0.139,0.056,3,1
ITM013,Frozen Peas,Frozen,HH009,2.4,0.35,0.197,0.075,2,0
ITM014,Orange Juice,Beverages,HH018,5.1,1.14,0.439,0.288,4,0
ITM015,Butter,Dairy,HH007,0.45,0.3,0.074,0.052,4,1
ITM003,Bread,Bakery,HH015,11.9,1.95,0.218,0.154,2,0
ITM002,Eggs,Dairy,HH008,0.74,0.97,0.384,0.245,4,1
ITM004,Rice,Grains,HH015,3.11,0.59,0.078,0.055,1,0
ITM012,Cooking Oil,Pantry,HH011,0.5,0.11,0.031,0.012,3,0
ITM007,Tomatoes,Produce,HH011,3.4,0.95,0.339,0.138,1,1
ITM004,Rice,Grains,HH003,0.92,0.47,0.182,0.116,5,1
ITM011,Cereal,Pantry,HH008,1.58,0.29,0.122,0.051,4,0
ITM015,Butter,Dairy,HH014,0.34,0.17,0.096,0.041,2,1
ITM004,Rice,Grains,HH010,0.37,0.37,0.07,0.01,4,1
ITM001,Milk,Dairy,HH004,6.57,1.84,1.042,0.765,2,0
ITM012,Cooking Oil,Pantry,HH016,0.6,0.18,0.034,0.019,5,0
ITM012,Cooking Oil,Pantry,HH002,0.55,0.18,0.04,0.017,2,0
ITM006,Chicken Breast,Meat,HH006,4.65,0.97,0.247,0.155,4,0
ITM007,Tomatoes,Produce,HH019,1.43,0.95,0.617,0.424,5,1
ITM008,Yogurt,Dairy,HH014,6.38,1.72,0.737,0.509,3,1
ITM008,Yogurt,Dairy,HH006,1.4,1.89,0.297,0.038,1,1
ITM004,Rice,Grains,HH006,0.89,0.42,0.15,0.12,2,1
ITM007,Tomatoes,Produce,HH007,6.42,1.15,0.324,0.169,4,0
ITM004,Rice,Grains,HH006,2.19,0.56,0.126,0.036,3,0
ITM014,Orange Juice,Beverages,HH010,4.15,0.86,0.218,0.077,5,0
ITM002,Eggs,Dairy,HH017,7.82,1.38,0.348,0.099,3,0
ITM004,Rice,Grains,HH017,1.57,0.43,0.109,0.084,5,0
ITM010,Bananas,Produce,HH003,4.29,1.34,0.604,0.279,5,1
ITM010,Bananas,Produce,HH014,5.8,1.07,0.65,0.461,3,1
ITM004,Rice,Grains,HH009,1.32,0.42,0.233,0.078,3,1
ITM001,Milk,Dairy,HH004,14.14,2.04,0.883,0.348,4,0
ITM006,Chicken Breast,Meat,HH018,8.06,1.19,0.399,0.236,5,0
ITM001,Milk,Dairy,HH010,3.32,2.3,0.305,0.153,5,1
ITM010,Bananas,Produce,HH020,1.68,0.92,0.272,0.129,5,1
ITM010,Bananas,Produce,HH017,5.58,0.99,0.295,0.07,4,0
ITM014,Orange Juice,Beverages,HH008,4.8,0.88,0.456,0.302,2,0
ITM006,Chicken Breast,Meat,HH020,0.96,0.77,0.139,0.079,3,1
ITM011,Cereal,Pantry,HH005,1.18,0.34,0.065,0.008,5,0
ITM012,Cooking Oil,Pantry,HH003,0.17,0.11,0.071,0.036,4,1
ITM001,Milk,Dairy,HH003,9.3,1.98,0.707,0.545,4,0
ITM005,Ice Cream,Frozen,HH010,2.5,0.49,0.129,0.095,3,0
ITM011,Cereal,Pantry,HH020,1.27,0.25,0.05,0.02,3,0
ITM006,Chicken Breast,Meat,HH019,4.26,0.88,0.517,0.109,3,1
ITM014,Orange Juice,Beverages,HH013,3.73,0.69,0.468,0.356,5,0
ITM010,Bananas,Produce,HH015,5.07,1.41,0.298,0.2,4,0
ITM008,Yogurt,Dairy,HH020,9.53,1.93,0.213,0.025,3,0
ITM009,Cheese,Dairy,HH002,1.27,0.27,0.122,0.081,2,0
ITM009,Cheese,Dairy,HH003,1.5,0.24,0.15,0.093,3,0
ITM005,Ice Cream,Frozen,HH007,2.98,0.57,0.162,0.083,1,0
ITM002,Eggs,Dairy,HH005,3.7,0.98,0.31,0.082,5,0
ITM009,Cheese,Dairy,HH008,0.92,0.34,0.098,0.041,2,0
ITM003,Bread,Bakery,HH002,1.07,1.2,0.5,0.111,1,1
ITM012,Cooking Oil,Pantry,HH006,0.6,0.15,0.034,0.02,3,0
ITM015,Butter,Dairy,HH003,0.89,0.2,0.069,0.009,3,0
ITM014,Orange Juice,Beverages,HH016,5.91,0.86,0.306,0.194,3,0
ITM006,Chicken Breast,Meat,HH019,3.75,0.81,0.299,0.152,1,0
ITM012,Cooking Oil,Pantry,HH004,0.88,0.19,0.078,0.015,2,0
ITM014,Orange Juice,Beverages,HH017,2.54,1.01,0.3,0.126,4,1
ITM001,Milk,Dairy,HH002,4.8,1.91,0.479,0.176,5,1
ITM014,Orange Juice,Beverages,HH013,1.52,1.01,0.32,0.045,1,1
ITM005,Ice Cream,Frozen,HH018,1.18,0.54,0.291,0.102,5,1
ITM001,Milk,Dairy,HH004,7.56,1.42,0.91,0.133,1,1
ITM001,Milk,Dairy,HH016,15.88,2.39,0.444,0.229,1,0
ITM010,Bananas,Produce,HH017,2.32,1.46,0.328,0.219,4,1
ITM007,Tomatoes,Produce,HH001,6.11,1.26,0.303,0.199,5,0
ITM009,Cheese,Dairy,HH019,0.64,0.25,0.117,0.07,2,1
ITM009,Cheese,Dairy,HH001,0.42,0.21,0.065,0.009,5,1
ITM004,Rice,Grains,HH013,0.99,0.49,0.23,0.103,4,1
ITM015,Butter,Dairy,HH005,1.39,0.2,0.035,0.005,5,0
ITM003,Bread,Bakery,HH009,2.98,1.57,0.811,0.389,3,1
ITM013,Frozen Peas,Frozen,HH015,1.77,0.4,0.079,0.041,3,0
ITM008,Yogurt,Dairy,HH006,8.37,1.75,0.501,0.279,5,0
ITM002,Eggs,Dairy,HH006,0.96,1.38,0.298,0.116,3,1
ITM015,Butter,Dairy,HH020,1.41,0.32,0.043,0.024,5,0
ITM014,Orange Juice,Beverages,HH020,2.53,0.61,0.175,0.132,4,0
ITM004,Rice,Grains,HH006,1.83,0.57,0.156,0.117,3,0
ITM009,Cheese,Dairy,HH016,1.08,0.29,0.092,0.072,3,0
ITM011,Cereal,Pantry,HH015,0.82,0.26,0.061,0.041,2,0
ITM010,Bananas,Produce,HH011,6.89,1.44,0.248,0.06,2,0
ITM002,Eggs,Dairy,HH016,1.82,1.03,0.312,0.049,5,1
ITM001,Milk,Dairy,HH004,2.22,1.3,0.756,0.461,1,1
ITM005,Ice Cream,Frozen,HH004,2.12,0.7,0.272,0.047,5,1
ITM005,Ice Cream,Frozen,HH020,1.91,0.61,0.129,0.023,1,0
ITM001,Milk,Dairy,HH019,10.59,1.92,1.049,0.455,3,1
ITM002,Eggs,Dairy,HH018,2.9,1.01,0.561,0.395,3,1
ITM013,Frozen Peas,Frozen,HH016,0.94,0.58,0.11,0.021,2,1
ITM002,Eggs,Dairy,HH005,4.11,1.04,0.284,0.043,4,0
ITM014,Orange Juice,Beverages,HH001,2.02,0.64,0.216,0.086,5,1
ITM006,Chicken Breast,Meat,HH007,2.94,0.71,0.367,0.244,2,1
ITM014,Orange Juice,Beverages,HH015,0.84,0.8,0.13,0.015,4,1
ITM005,Ice Cream,Frozen,HH012,1.22,0.75,0.154,0.059,2,1
ITM006,Chicken Breast,Meat,HH014,3.67,0.69,0.324,0.194,4,0
ITM014,Orange Juice,Beverages,HH018,4.36,0.83,0.304,0.196,3,0
ITM010,Bananas,Produce,HH011,4.22,0.98,0.28,0.066,1,0
ITM015,Butter,Dairy,HH010,1.36,0.24,0.057,0.028,5,0
ITM011,Cereal,Pantry,HH016,1.96,0.29,0.057,0.041,4,0
ITM003,Bread,Bakery,HH004,11.71,1.77,0.625,0.219,2,0
ITM005,Ice Cream,Frozen,HH018,2.95,0.65,0.214,0.082,4,0
ITM012,Cooking Oil,Pantry,HH016,0.14,0.11,0.037,0.028,3,1
ITM014,Orange Juice,Beverages,HH020,0.62,0.92,0.216,0.167,4,1
ITM015,Butter,Dairy,HH006,0.77,0.23,0.057,0.007,3,0
ITM013,Frozen Peas,Frozen,HH019,0.55,0.47,0.167,0.112,3,1
ITM007,Tomatoes,Produce,HH020,2.04,0.85,0.238,0.026,4,1
ITM007,Tomatoes,Produce,HH008,3.06,0.86,0.411,0.176,3,1
ITM009,Cheese,Dairy,HH016,0.85,0.24,0.058,0.011,1,0
ITM003,Bread,Bakery,HH005,11.77,1.9,0.345,0.195,4,0
ITM007,Tomatoes,Produce,HH011,3.41,0.85,0.358,0.284,1,0
ITM012,Cooking Oil,Pantry,HH010,0.58,0.13,0.031,0.025,4,0
ITM007,Tomatoes,Produce,HH012,4.85,1.17,0.299,0.155,1,0
ITM011,Cereal,Pantry,HH007,0.97,0.32,0.117,0.013,1,1
ITM012,Cooking Oil,Pantry,HH019,0.36,0.12,0.059,0.014,5,1
ITM014,Orange Juice,Beverages,HH018,5.62,1.01,0.271,0.177,5,0
ITM003,Bread,Bakery,HH012,4.24,1.89,0.552,0.292,4,1
ITM006,Chicken Breast,Meat,HH008,7.09,1.2,0.432,0.109,4,0
ITM007,Tomatoes,Produce,HH017,2.36,0.82,0.335,0.123,1,1
ITM003,Bread,Bakery,HH004,1.5,1.3,0.568,0.389,3,1
ITM014,Orange Juice,Beverages,HH006,1.86,1.02,0.266,0.154,2,1
ITM008,Yogurt,Dairy,HH006,11.22,1.64,0.381,0.128,3,0
ITM009,Cheese,Dairy,HH001,1.68,0.39,0.073,0.027,3,0
ITM001,Milk,Dairy,HH006,1.32,2.4,0.601,0.404,1,1
ITM011,Cereal,Pantry,HH003,0.2,0.23,0.124,0.089,2,1
ITM001,Milk,Dairy,HH005,6.28,1.38,0.417,0.287,4,0
ITM004,Rice,Grains,HH005,1.02,0.42,0.077,0.025,4,0
ITM002,Eggs,Dairy,HH014,5.86,1.5,0.41,0.135,5,0
ITM008,Yogurt,Dairy,HH016,8.26,1.28,0.293,0.168,3,0
ITM003,Bread,Bakery,HH012,5.65,1.13,0.625,0.47,5,1
ITM003,Bread,Bakery,HH020,5.21,1.52,0.387,0.261,1,0
ITM015,Butter,Dairy,HH003,0.56,0.18,0.097,0.039,3,1
ITM001,Milk,Dairy,HH002,5.44,1.22,0.431,0.059,3,0
ITM011,Cereal,Pantry,HH005,0.88,0.24,0.065,0.035,4,0
ITM006,Chicken Breast,Meat,HH013,1.11,0.9,0.399,0.28,3,1
ITM010,Bananas,Produce,HH009,5.4,1.43,0.466,0.181,1,0
ITM002,Eggs,Dairy,HH015,1.77,0.94,0.242,0.033,4,1
ITM001,Milk,Dairy,HH016,8.3,2.28,0.579,0.231,3,0
ITM007,Tomatoes,Produce,HH019,3.01,0.82,0.352,0.107,2,1
ITM005,Ice Cream,Frozen,HH017,5.27,0.76,0.202,0.14,1,0
ITM007,Tomatoes,Produce,HH016,4.87,1.05,0.282,0.095,1,0
ITM004,Rice,Grains,HH018,1.05,0.5,0.191,0.094,2,1
ITM006,Chicken Breast,Meat,HH008,2.84,0.99,0.423,0.287,4,1
ITM013,Frozen Peas,Frozen,HH009,2.94,0.52,0.155,0.118,4,0
ITM008,Yogurt,Dairy,HH009,5.43,1.22,0.608,0.183,1,0
ITM004,Rice,Grains,HH006,0.61,0.33,0.12,0.037,3,1
ITM009,Cheese,Dairy,HH003,2.06,0.31,0.1,0.047,5,0
ITM003,Bread,Bakery,HH014,2.54,1.65,0.822,0.405,5,1
ITM002,Eggs,Dairy,HH008,5.73,0.91,0.466,0.182,1,0
ITM014,Orange Juice,Beverages,HH012,2.74,0.95,0.298,0.168,3,1
ITM007,Tomatoes,Produce,HH007,2.8,1.26,0.247,0.14,3,0
ITM011,Cereal,Pantry,HH008,0.89,0.29,0.129,0.049,2,1
ITM014,Orange Juice,Beverages,HH003,5.79,1.08,0.372,0.227,3,0
ITM008,Yogurt,Dairy,HH001,3.71,1.62,0.491,0.3,2,1
ITM006,Chicken Breast,Meat,HH009,2.08,1.01,0.357,0.089,4,1
ITM011,Cereal,Pantry,HH006,1.11,0.27,0.077,0.025,3,0
ITM002,Eggs,Dairy,HH019,1.0,1.56,0.505,0.397,2,1
ITM005,Ice Cream,Frozen,HH002,2.68,0.54,0.206,0.155,5,0
ITM012,Cooking Oil,Pantry,HH010,0.23,0.15,0.033,0.024,5,1
ITM012,Cooking Oil,Pantry,HH003,0.16,0.16,0.077,0.017,5,1
ITM001,Milk,Dairy,HH009,9.87,2.19,1.084,0.412,3,0
ITM001,Milk,Dairy,HH007,3.74,1.63,0.6,0.375,2,1
ITM015,Butter,Dairy,HH010,1.04,0.18,0.048,0.013,1,0
ITM012,Cooking Oil,Pantry,HH010,1.26,0.19,0.029,0.021,2,0
ITM006,Chicken Breast,Meat,HH002,5.7,1.14,0.367,0.235,2,0
ITM001,Milk,Dairy,HH008,13.51,2.3,0.621,0.066,3,0
ITM002,Eggs,Dairy,HH020,6.71,1.59,0.262,0.067,1,0
ITM010,Bananas,Produce,HH006,4.9,1.39,0.411,0.145,2,0
ITM015,Butter,Dairy,HH001,0.66,0.3,0.046,0.036,5,0
ITM008,Yogurt,Dairy,HH008,2.24,1.67,0.579,0.276,4,1
ITM010,Bananas,Produce,HH014,8.41,1.25,0.515,0.382,5,0
ITM011,Cereal,Pantry,HH013,0.57,0.29,0.09,0.071,4,1
ITM004,Rice,Grains,HH010,0.7,0.53,0.107,0.079,2,1
ITM002,Eggs,Dairy,HH010,8.54,1.51,0.295,0.177,4,0
ITM013,Frozen Peas,Frozen,HH015,2.53,0.46,0.086,0.021,4,0
ITM007,Tomatoes,Produce,HH015,0.55,0.93,0.207,0.107,5,1
ITM011,Cereal,Pantry,HH001,0.87,0.35,0.101,0.058,5,1
ITM005,Ice Cream,Frozen,HH018,2.23,0.66,0.187,0.055,3,0
ITM005,Ice Cream,Frozen,HH009,3.13,0.58,0.233,0.029,5,0
ITM011,Cereal,Pantry,HH007,2.26,0.35,0.126,0.063,4,0
ITM005,Ice Cream,Frozen,HH003,1.74,0.56,0.241,0.089,1,1
ITM008,Yogurt,Dairy,HH009,8.49,1.4,0.801,0.524,2,0
ITM010,Bananas,Produce,HH019,3.77,1.16,0.579,0.165,2,1
ITM006,Chicken Breast,Meat,HH008,4.12,0.72,0.385,0.124,2,0
ITM013,Frozen Peas,Frozen,HH004,1.02,0.42,0.247,0.168,2,1
ITM003,Bread,Bakery,HH005,2.16,1.24,0.25,0.094,2,1
ITM005,Ice Cream,Frozen,HH019,0.43,0.74,0.234,0.13,4,1
ITM007,Tomatoes,Produce,HH004,4.19,1.34,0.591,0.459,4,1
ITM001,Milk,Dairy,HH012,2.64,1.77,0.678,0.496,1,1
ITM008,Yogurt,Dairy,HH011,3.2,1.19,0.346,0.16,3,1
ITM004,Rice,Grains,HH013,0.36,0.36,0.205,0.095,5,1
ITM006,Chicken Breast,Meat,HH010,1.03,1.12,0.233,0.091,4,1
ITM014,Orange Juice,Beverages,HH019,0.57,0.95,0.435,0.126,1,1
ITM002,Eggs,Dairy,HH015,6.95,1.3,0.218,0.131,1,0
ITM009,Cheese,Dairy,HH012,1.31,0.21,0.121,0.093,1,1
ITM002,Eggs,Dairy,HH016,2.76,1.33,0.384,0.164,1,1
ITM012,Cooking Oil,Pantry,HH008,0.46,0.18,0.064,0.026,5,1
ITM004,Rice,Grains,HH001,1.21,0.31,0.136,0.101,5,0
ITM005,Ice Cream,Frozen,HH007,4.25,0.65,0.171,0.068,2,0
ITM005,Ice Cream,Frozen,HH005,0.5,0.5,0.146,0.058,3,1
ITM005,Ice Cream,Frozen,HH001,1.73,0.6,0.138,0.108,2,0
ITM010,Bananas,Produce,HH003,2.27,0.85,0.468,0.314,3,1
ITM001,Milk,Dairy,HH013,2.68,1.46,0.837,0.571,3,1
ITM014,Orange Juice,Beverages,HH011,5.87,0.96,0.254,0.178,2,0
ITM008,Yogurt,Dairy,HH002,6.96,1.36,0.475,0.117,5,0
ITM013,Frozen Peas,Frozen,HH001,1.82,0.56,0.138,0.102,3,1
ITM009,Cheese,Dairy,HH016,1.42,0.26,0.059,0.041,4,0
ITM015,Butter,Dairy,HH002,0.74,0.32,0.065,0.01,3,0
ITM008,Yogurt,Dairy,HH009,7.17,1.74,0.549,0.264,4,0
ITM003,Bread,Bakery,HH012,2.6,1.64,0.59,0.331,2,1
ITM003,Bread,Bakery,HH020,8.6,1.98,0.279,0.121,5,0
ITM011,Cereal,Pantry,HH009,1.75,0.29,0.163,0.089,2,0
ITM001,Milk,Dairy,HH018,12.42,2.2,0.774,0.366,4,0
ITM003,Bread,Bakery,HH002,8.47,1.34,0.431,0.295,2,0
ITM009,Cheese,Dairy,HH009,1.12,0.35,0.113,0.017,5,1
ITM009,Cheese,Dairy,HH007,0.35,0.21,0.118,0.06,1,1
ITM008,Yogurt,Dairy,HH014,8.09,1.92,0.763,0.416,3,1
ITM003,Bread,Bakery,HH002,1.57,1.03,0.488,0.147,3,1
ITM015,Butter,Dairy,HH015,0.57,0.3,0.04,0.024,5,0
ITM009,Cheese,Dairy,HH005,1.05,0.33,0.071,0.012,1,0
ITM011,Cereal,Pantry,HH002,0.37,0.22,0.118,0.077,5,1
ITM010,Bananas,Produce,HH007,1.39,1.54,0.426,0.336,4,1
ITM009,Cheese,Dairy,HH006,1.62,0.31,0.094,0.048,1,0
ITM013,Frozen Peas,Frozen,HH016,0.72,0.48,0.151,0.076,3,1
ITM010,Bananas,Produce,HH005,6.39,1.06,0.185,0.074,5,0
ITM013,Frozen Peas,Frozen,HH017,0.68,0.37,0.167,0.098,4,1
ITM001,Milk,Dairy,HH015,11.03,2.09,0.412,0.095,5,0
ITM008,Yogurt,Dairy,HH007,3.95,1.41,0.6,0.243,3,1
ITM012,Cooking Oil,Pantry,HH003,0.79,0.12,0.077,0.044,5,0
ITM011,Cereal,Pantry,HH011,0.93,0.32,0.062,0.03,2,0
ITM008,Yogurt,Dairy,HH008,10.34,1.92,0.525,0.182,3,0
ITM013,Frozen Peas,Frozen,HH015,0.63,0.33,0.082,0.058,1,1
ITM013,Frozen Peas,Frozen,HH017,0.74,0.45,0.121,0.032,4,1
ITM003,Bread,Bakery,HH004,6.79,1.52,0.85,0.249,1,0
ITM005,Ice Cream,Frozen,HH012,2.75,0.78,0.244,0.03,4,0
ITM002,Eggs,Dairy,HH002,3.63,0.91,0.459,0.098,5,1
ITM001,Milk,Dairy,HH013,7.35,2.21,0.51,0.177,3,0
ITM013,Frozen Peas,Frozen,HH001,2.52,0.59,0.132,0.089,1,0
ITM001,Milk,Dairy,HH012,3.01,1.64,0.754,0.523,4,1
ITM015,Butter,Dairy,HH003,0.76,0.24,0.096,0.037,1,1
ITM008,Yogurt,Dairy,HH012,6.22,1.57,0.437,0.183,3,0
ITM002,Eggs,Dairy,HH020,0.78,0.96,0.207,0.109,2,1
ITM015,Butter,Dairy,HH001,1.76,0.26,0.067,0.039,4,0
ITM014,Orange Juice,Beverages,HH020,4.94,1.07,0.209,0.141,1,0
ITM013,Frozen Peas,Frozen,HH007,3.15,0.5,0.155,0.041,1,0
ITM015,Butter,Dairy,HH001,1.14,0.23,0.051,0.04,2,0
ITM001,Milk,Dairy,HH017,1.51,1.44,0.473,0.146,2,1
ITM012,Cooking Oil,Pantry,HH002,0.2,0.2,0.057,0.016,3,1
ITM009,Cheese,Dairy,HH008,1.37,0.27,0.154,0.064,1,0
ITM014,Orange Juice,Beverages,HH017,1.19,1.08,0.294,0.118,3,1
